gene	t	p	model_p	fdr	variable
CCR7	-6.974163795466422	1.5435975730268646e-10	2.4779274154878593e-15	1.2803047085988569e-9	is_normal
CCR8	-3.874533213313089	1.69682440262429e-4	9.356576214794611e-11	4.945532467793484e-4	is_normal
CCRL2	-7.598669200603414	5.566816800870458e-12	2.60137807507671e-25	5.713589392415623e-11	is_normal
CCS	2.4704380421523027	0.014810436078626026	9.29579662608579e-7	0.02779076767243648	is_normal
CCSAP	-8.176596514518495	2.4731142005812403e-13	1.1777800683761723e-11	3.1510963213915765e-12	is_normal
CCSER1	12.480717959643822	7.027052793825031e-24	2.6096064291677286e-45	5.965375178950743e-22	is_normal
CCSER2	-2.130359093642491	0.03505513200735333	0.10211102642335293	0.059403189062965746	is_normal
CCT2	0.3311346791360483	0.741084240068811	0.8146407012653462	0.7932658708113541	is_normal
CCT3	-0.9433255598923797	0.34729151810424197	0.08601837777392045	0.4272771148179656	is_normal
CCT4	-2.7518185062054648	0.006787248105955208	1.039531275243428e-5	0.013921266240699585	is_normal
CCT5	-2.256321053816303	0.02574671101963404	0.0030693620583505995	0.045273602656436596	is_normal
CCT6A	0.040939318929056175	0.9674080606371718	0.0786689969682753	0.9772296738850499	is_normal
CCT6B	3.477674545038818	6.915737143571335e-4	7.089122760042147e-7	0.0017719552934566487	is_normal
CCT6P1	-1.2814784982265608	0.20234222922313502	0.20104775375144726	0.2721069217840982	is_normal
CCT6P3	0.8579415363943342	0.3926350748997566	0.3470880176603582	0.4734736843648271	is_normal
CCT7	-2.4815780856560616	0.014376444031291822	0.01798912503220403	0.027080985067365906	is_normal
CCT8	-3.056071699637953	0.002730072424411292	1.4845001310091366e-8	0.006138851221446294	is_normal
CCZ1	-0.41783892087002916	0.6767649916062655	0.008801729599866172	0.737014857937828	is_normal
CCZ1B	-3.4229698530170594	8.68396853739944e-4	2.3039865912119384e-11	0.002175933225978537	is_normal
CD101	-5.047422015472742	1.5023590510884502e-6	2.0110977857803176e-5	6.5323183424678925e-6	is_normal
CD109	-3.6874686485246677	3.334219085399487e-4	3.572533579651253e-8	9.1429880037847e-4	is_normal
CD14	-10.920709755195041	5.031251071419904e-20	3.362598463461834e-26	2.019954133858954e-18	is_normal
CD151	-4.2206061848845025	4.5814921299928225e-5	2.0100171198042472e-14	1.5042494663527225e-4	is_normal
CD160	-3.010571432505611	0.0031420471063460706	0.094166760780972	0.006946615598153252	is_normal
CD163	-10.156088243173391	3.902519892171723e-18	6.223478098452799e-15	1.0847004007984995e-16	is_normal
CD163L1	-4.802833521654555	4.2974749424479905e-6	2.9595125808330714e-4	1.715656468582757e-5	is_normal
CD164	2.092749356517125	0.03834620000602714	0.0015065686159638182	0.06426910686072008	is_normal
CD180	-11.650332263769496	7.867461644513238e-22	1.4021645483647499e-21	4.264164211326175e-20	is_normal
CD1C	-1.7119281729415128	0.08933169380730821	7.727287945507626e-4	0.13469529522069199	is_normal
CD1D	-12.889560992189626	6.96452406665003e-25	1.8212011788000544e-28	7.324184563226285e-23	is_normal
CD1E	-0.8683308597171646	0.3868383725621628	0.18006818926068732	0.4676841408841797	is_normal
CD2	-10.019270623842733	8.480889201028145e-18	2.4609751232154666e-19	2.200970361342332e-16	is_normal
CD200	2.127538177847006	0.03529322561895016	2.5188085214329476e-6	0.05975635412979042	is_normal
CD200R1	-11.367861392886056	3.93332086238429e-21	6.864280076419036e-23	1.866274666421529e-19	is_normal
CD207	-3.448325623066255	7.640410535432739e-4	0.0022558455082420195	0.001937532216399463	is_normal
CD209	-5.816819744209427	4.531387041524596e-8	1.6183969581365741e-6	2.574851056014702e-7	is_normal
CD22	-5.21140571953282	7.296871725161127e-7	8.10910585537393e-9	3.3713939787203473e-6	is_normal
CD226	-5.735833878082043	6.635883824361991e-8	2.6858149555585617e-9	3.672933026430054e-7	is_normal
CD24	2.381003388967686	0.018739404834834994	0.07626833997200026	0.03420669597571176	is_normal
CD244	-9.667524074282722	6.205383066281325e-17	1.4373242738925554e-22	1.4127020705983268e-15	is_normal
CD247	-11.549634615926774	1.396141140934251e-21	4.3965800505122066e-26	7.154334893834714e-20	is_normal
CD248	-4.899041051465092	2.8532257736410733e-6	4.501346811476333e-4	1.1804949384072226e-5	is_normal
CD27	-10.40515203475503	9.477518489088557e-19	1.0281706536410497e-24	2.9945558418886984e-17	is_normal
CD27-AS1	1.4544974431675435	0.14825625356443387	3.241205069349899e-8	0.2089401948546703	is_normal
CD274	-6.837186764486489	2.9668400439530616e-10	4.189654804579256e-7	2.3527692683954162e-9	is_normal
CD276	-7.633438125707355	4.625573088240651e-12	1.863778441717727e-9	4.810596011770277e-11	is_normal
CD28	-7.716858866193439	2.962467448471862e-12	2.2075034945032398e-8	3.1578737733635006e-11	is_normal
CD2AP	6.099717489553448	1.1696521927297068e-8	9.255202765801363e-12	7.290021539118543e-8	is_normal
CD2BP2	-1.0452544137673514	0.2978753267158037	0.004395459917815944	0.3764404167129189	is_normal
CD300A	-16.632557815141517	8.658226685353359e-34	5.316100476609753e-44	7.625733153124971e-31	is_normal
CD300C	-9.108317276373382	1.4374030057533788e-15	6.306477684416689e-20	2.588424377632356e-14	is_normal
CD300E	-6.2512279505358554	5.588239636151991e-9	9.64922630516547e-15	3.647497589284569e-8	is_normal
CD300LB	-3.963950740327104	1.2186812584179408e-4	0.0016642364377736996	3.6609798110478836e-4	is_normal
CD300LF	-12.536311907823437	5.1290136564665315e-24	7.822513241657173e-40	4.489320524653811e-22	is_normal
CD300LG	5.336358225564668	4.1706951913102617e-7	1.7264319943865708e-8	2.014168493349699e-6	is_normal
CD302	0.38692953883623543	0.6994509105550127	2.4787481360809092e-6	0.7572145833557071	is_normal
CD320	-2.1471613030499888	0.03366552439553648	1.7571394712511644e-8	0.05736484076075973	is_normal
CD33	-10.094436719324499	5.5373050251718894e-18	9.465007567182196e-19	1.500609661821582e-16	is_normal
CD34	-4.658638185031598	7.864457383687166e-6	7.243844953642561e-8	2.997726087393009e-5	is_normal
CD36	-7.535142717203236	7.802813418519088e-12	8.671089870373566e-18	7.861881519230246e-11	is_normal
CD37	-8.8733152418294	5.329414548719068e-15	2.0086801730906101e-13	8.742969711356123e-14	is_normal
CD38	-8.335353300546798	1.0389445690743125e-13	2.4033601611567627e-17	1.3983578669909466e-12	is_normal
CD3D	-10.909589618194095	5.360432658971709e-20	1.3441754395578998e-23	2.1446305708980464e-18	is_normal
CD3E	-10.036026529195118	7.712257621288276e-18	3.8637498442120714e-18	2.0200954349292636e-16	is_normal
CD3G	-7.961930101341031	7.928539290618112e-13	9.31101211270954e-13	9.334083181569792e-12	is_normal
CD4	-12.08011278920433	6.822512299633473e-23	2.5903098785162892e-21	4.6898947964114585e-21	is_normal
CD40	-10.66975259524537	2.102043414334623e-19	6.039872840287863e-30	7.387031370275189e-18	is_normal
CD44	-8.621699169220026	2.1499278671356313e-14	8.58498411153652e-10	3.1857816512802646e-13	is_normal
CD46	0.7590839242526469	0.44919796528059897	0.8794889923213682	0.5291303858507435	is_normal
CD47	-2.888841595931326	0.004542147509470868	0.8806972121367891	0.009711415976856845	is_normal
CD48	-10.972607762473178	3.7429548804053114e-20	1.6703464713508508e-22	1.5288614543383087e-18	is_normal
CD5	-8.86176708059429	5.682844282236913e-15	5.3222431995944504e-12	9.236752205914944e-14	is_normal
CD52	-8.945346542788956	3.569159333981891e-15	3.46113106937026e-14	6.05253830739745e-14	is_normal
CD53	-13.019968630762014	3.338793942385687e-25	5.258689557517485e-30	3.7047467902440234e-23	is_normal
CD55	-2.074483951115343	0.04003818696439007	1.6651552059390302e-9	0.0666924504376105	is_normal
CD58	-2.916008517958655	0.004187501591541939	0.201906208999657	0.00901080803846819	is_normal
CD59	-1.110814569556076	0.2687304458597929	0.011836034970631739	0.3456822859932635	is_normal
CD5L	-6.898258668593992	2.1702643766589774e-10	3.044716041319414e-6	1.7576646894182938e-9	is_normal
CD6	-12.190982594015985	3.6344740085249645e-23	2.770628186973922e-28	2.6956319856912524e-21	is_normal
CD63	-4.53815818604196	1.291364956581977e-5	9.117825422641341e-5	4.699874733510646e-5	is_normal
CD68	-12.409314126124956	1.0531659454989261e-23	4.9577337932561354e-33	8.628613083703992e-22	is_normal
CD69	-7.149902058049163	5.912959974869923e-11	3.5951925158335134e-7	5.211096433137395e-10	is_normal
CD70	-8.770612696642186	9.427662255933998e-15	4.2120745758489825e-45	1.471258211634794e-13	is_normal
CD72	-8.138055549132403	3.050518245443839e-13	9.708207803262107e-17	3.833660349716823e-12	is_normal
CD74	-10.70161265503226	1.7532116489875855e-19	1.2732404197252205e-25	6.318736203972648e-18	is_normal
CD79A	-2.983686626048434	0.0034845632727428548	5.221266183523128e-7	0.0076284706601665855	is_normal
CD79B	-8.319567105427767	1.1327512318467236e-13	9.616391451280493e-12	1.514490546412147e-12	is_normal
CD80	-11.050156536556191	2.4057180794057132e-20	4.516088243242542e-32	1.0242108512080154e-18	is_normal
CD81	-5.1752589352059735	8.566084680901336e-7	1.5455440024945426e-5	3.901527644578592e-6	is_normal
CD81-AS1	-1.3144482891322653	0.19104585618867037	0.03394020870218108	0.2592057654158891	is_normal
CD82	-1.0167947205637384	0.31116916741134115	4.4255484533051187e-4	0.3906803195973467	is_normal
CD83	1.9064910499997387	0.05882810477832022	0.29655601156576733	0.09349336331747925	is_normal
CD84	-14.401362814122159	1.497236563403749e-28	2.442318284992764e-32	3.7015890616641455e-26	is_normal
CD86	-12.995574840539167	3.830731235363144e-25	1.6518641717855534e-34	4.1525126591336484e-23	is_normal
CD8A	-11.103928608049651	1.7706247176442908e-20	1.0975917182880832e-26	7.677428775705644e-19	is_normal
CD8B	-8.385015950999572	7.913378995838318e-14	1.0114560489235464e-12	1.0847795409470192e-12	is_normal
CD9	3.06773463682961	0.002632828385946868	0.025222776364164985	0.0059362908183621214	is_normal
CD93	-10.104381397807957	5.233515089651059e-18	2.1236885548508692e-20	1.4265124689238438e-16	is_normal
CD96	-8.362419730988426	8.957346709468194e-14	6.947899479776102e-15	1.217231724492052e-12	is_normal
CDA	2.77411861011588	0.0063638737580030864	2.8957607031866313e-10	0.013132187582044149	is_normal
CDADC1	3.250412215716671	0.0014727214192186598	9.409050758190653e-7	0.0035247266031979197	is_normal
CDAN1	1.3628355540827009	0.17532714191888452	0.6377479138934238	0.24106840510497812	is_normal
CDC123	-6.3576770985184865	3.308333487363309e-9	2.5105027726813e-10	2.2349489695073705e-8	is_normal
CDC14A	2.0486438568085723	0.04254104209191171	2.2143467002435695e-19	0.07039553371996475	is_normal
CDC14B	4.608242108317205	9.687235175352595e-6	1.3119315034420093e-12	3.623905444413825e-5	is_normal
CDC14C	7.056478966278001	9.603102346307655e-11	3.6488321421020116e-6	8.19666373495866e-10	is_normal
CDC16	-0.6388557555759328	0.5240582996604031	0.05501161614276978	0.6010441571428664	is_normal
CDC20	-6.495768408551729	1.665565852464104e-9	2.2138290891137208e-15	1.1759095186835748e-8	is_normal
CDC23	-0.3234831515342143	0.7468572708271926	1.6093999736236308e-13	0.7982943462148664	is_normal
CDC25A	-1.920387462510471	0.05703334077854701	0.1286872390931728	0.09111368759225535	is_normal
CDC25B	-3.702077753632767	3.165539209879742e-4	6.797066896207897e-12	8.716056769367981e-4	is_normal
CDC25C	-5.422535255090439	2.823167995448485e-7	1.5467412484416442e-13	1.4033186381608484e-6	is_normal
CDC26	-0.021792356809078463	0.9826475261961667	0.05584680636380356	0.9879702415065706	is_normal
CDC27	-4.416801160237185	2.110107128954215e-5	9.149139935714965e-5	7.35484285461855e-5	is_normal
CDC34	-0.30761534803763685	0.7588750008638416	4.975776822849916e-8	0.8088697157683425	is_normal
CDC37	-3.9832358828344017	1.1339493867029985e-4	9.877965429378642e-10	3.4291018792743895e-4	is_normal
CDC37L1	4.328515973946885	2.9996139790113298e-5	8.940378012825323e-16	1.0193045621467968e-4	is_normal
CDC40	-2.7178286373470506	0.007481971297748687	0.018773356673957232	0.015212226161863296	is_normal
CDC42	-3.0797131251362186	0.002536295977615074	0.32227040323831807	0.0057471430964064355	is_normal
CDC42BPA	4.09981616072654	7.298126359910656e-5	5.3843643782242196e-5	2.29873036798974e-4	is_normal
CDC42BPB	2.7727698700042533	0.006388780452418558	1.6890828362973782e-9	0.013177794809057715	is_normal
CDC42BPG	6.649404133688025	7.700369318901713e-10	2.414462186306642e-9	5.741460552484811e-9	is_normal
CDC42EP1	-0.7148052403552744	0.4760310639658636	0.0019193218956031763	0.5551332136218926	is_normal
CDC42EP2	3.097551282785764	0.0023985977772919406	2.536418596704014e-26	0.005467126165636198	is_normal
CDC42EP3	-0.5484771133347349	0.5843197095527735	1.3562560862507585e-29	0.6551223921567096	is_normal
CDC42EP4	1.065285485289503	0.2887521145226179	0.017833711493158926	0.3670738400429386	is_normal
CDC42EP5	-4.615310071090795	9.408943601637289e-6	1.986658356071448e-4	3.529167773070872e-5	is_normal
CDC42SE1	-4.7604225833128835	5.139589344299635e-6	0.013752807305296624	2.021973563368801e-5	is_normal
CDC42SE2	-3.7164972115048673	3.0069971823620735e-4	0.005974828289782146	8.327159623922685e-4	is_normal
CDC45	-9.342865718956986	3.8616246228413807e-16	7.009164896492214e-31	7.69703170934664e-15	is_normal
CDC5L	0.5284319010909222	0.5981146247660909	3.750791205011623e-13	0.6672972284224331	is_normal
CDC6	-8.076084405854095	4.272085517005434e-13	4.284521423393106e-21	5.239532559237649e-12	is_normal
CDC7	-7.122047944922377	6.834593208971183e-11	2.1939157839901233e-9	5.963658668781542e-10	is_normal
CDC73	0.5678605476842069	0.5711244038268053	0.9993807299669739	0.6434509992586617	is_normal
CDCA2	-11.422322179961885	2.8838116817362758e-21	2.9710527354580394e-49	1.3965180143995739e-19	is_normal
CDCA3	-6.036461365729755	1.5878755356004524e-8	2.589812790194326e-15	9.703530809922626e-8	is_normal
CDCA4	-8.492355455957433	4.387267038795487e-14	4.342877046401534e-11	6.251301022316077e-13	is_normal
CDCA5	-8.491983421693027	4.396260132118967e-14	1.4997893630009249e-22	6.257787654729343e-13	is_normal
CDCA7	-7.072648370918499	8.831606090489484e-11	1.2066314963628669e-11	7.588719087023037e-10	is_normal
CDCA7L	-4.931928322724515	2.4776109686414117e-6	3.80823134575273e-17	1.0341970903464091e-5	is_normal
CDCA8	-6.6822627651809965	6.522237924616517e-10	1.836322044469434e-14	4.920309252339184e-9	is_normal
CDCP1	-0.3660294607244036	0.714947348990314	4.001483849982426e-5	0.7712533748704761	is_normal
CDH1	8.646082331765491	1.878884621002345e-14	1.5111450561563106e-22	2.7959072945264037e-13	is_normal
CDH11	-2.408555428468145	0.017440585817564788	0.0015745366543328302	0.03206010114024563	is_normal
CDH13	-8.859664493336115	5.749660426535098e-15	9.303208861151595e-27	9.334586950545231e-14	is_normal
CDH16	10.519317561005755	4.949991815058612e-19	8.745939941899028e-25	1.6184520802275163e-17	is_normal
CDH17	0.8426530883847921	0.40099428550600613	0.29035718990184783	0.48145279640032707	is_normal
CDH2	0.6351740586827906	0.5264487297437135	9.690980425456423e-12	0.6033319944332389	is_normal
CDH23	-2.1051609625605052	0.037231881164292456	2.0776008979221032e-5	0.06259504525974818	is_normal
CDH24	0.2841269365350601	0.7767722119309356	2.7416009213041744e-5	0.8224715613893414	is_normal
CDH3	5.35818611684902	3.7794616845263634e-7	4.9880374262481804e-30	1.839729673863403e-6	is_normal
CDH4	-0.4730811609535158	0.6369610322390926	0.9313331686942691	0.7016379947090826	is_normal
CDH5	-8.247262668726417	1.6820432261692722e-13	1.4033022339340175e-18	2.204963083086268e-12	is_normal
CDH6	-5.589870496614107	1.310085914424492e-7	3.6648736241567154e-6	6.891276859301956e-7	is_normal
CDHR1	-4.2218552782414696	4.55927130120462e-5	8.838526179253522e-6	1.4976515425775175e-4	is_normal
CDHR2	3.4091492099014777	8.719291179031712e-4	0.13635593830725007	0.002184007310609934	is_normal
CDHR3	4.478694183323063	1.6444136251282857e-5	0.0070687349847347826	5.860666870335812e-5	is_normal
CDHR5	1.808024534073571	0.07295059332149247	0.07485662788674691	0.11284519880202765	is_normal
CDIP1	2.9967669916294146	0.003277940419168674	4.9484309073702717e-8	0.0072164874842876045	is_normal
CDIPT	0.26378787150032623	0.7923675888047164	0.00197391867184396	0.8352815725191549	is_normal
CDK1	-9.514572968181277	1.47009525845172e-16	6.561383187694012e-24	3.1436392082096566e-15	is_normal
CDK10	2.8480362831427737	0.005126774901227649	0.010611666318684826	0.010795952167976693	is_normal
CDK11A	3.086600846573681	0.002482282799935488	2.0427739599683083e-8	0.005640169173926297	is_normal
CDK11B	4.340303012316216	2.862776708868804e-5	1.265111370625789e-16	9.772831729985268e-5	is_normal
CDK12	-0.012016879130577173	0.9904308580356322	0.11631412953070504	0.9927556477301466	is_normal
CDK13	-0.25955839846862166	0.7956214345053132	0.006427234717355882	0.8378968130221115	is_normal
CDK14	3.3567079793787054	0.0010388174576314527	0.09482483790685156	0.002566447337472376	is_normal
CDK17	-6.133172574490703	9.944001506744955e-9	3.696838711649379e-12	6.255842376475443e-8	is_normal
CDK18	-4.043173796371869	9.050349499411606e-5	4.105935908576745e-24	2.7993311050418865e-4	is_normal
CDK19	-3.178091401406283	0.001858892919563543	3.1956094143811877e-6	0.004347082479669672	is_normal
CDK2	-5.5235295356349585	1.7789807406121978e-7	2.017249817474134e-8	9.169494000258629e-7	is_normal
CDK20	2.020860489965126	0.04538029252374229	0.037870015707190084	0.07458585050671522	is_normal
CDK2AP1	-1.693879493638005	0.09272020966147698	0.3678806726766099	0.13917907909560434	is_normal
CDK2AP2	0.9073356118039696	0.36593435331819146	0.002024927161105076	0.4465489181641803	is_normal
CDK3	1.810749840741647	0.07252494748851011	2.1285806844523932e-5	0.11221141414230178	is_normal
CDK4	-2.2179412658333693	0.028322477825066927	0.699283137732498	0.04920122750380216	is_normal
CDK5	-2.6418564113785648	0.009273436708802242	6.171976907339195e-10	0.01834638075255387	is_normal
CDK5R1	-3.095725681153825	0.002412365344401795	3.7946039062812346e-4	0.005495482126302957	is_normal
CDK5RAP1	1.0012269444845836	0.3186061125972257	2.885214653039e-6	0.39838485702929055	is_normal
CDK5RAP2	-3.0307278706583216	0.0029529361231029564	8.692988895632318e-6	0.00659055683350758	is_normal
CDK5RAP3	1.1434483161496314	0.254986533129576	0.5260819749905029	0.3302620938998269	is_normal
